stride1upyaj356urv7e5syye2vftel4nf6hgah5tc3nc,20782.11
stride15jjepzyvjywfvqk2a0j423jv8vtdqwlra5ldy9,20637.71
stride1ry3ks7qe0wlxpezsrx6eqpj4enkwlkjkdgftdf,20452.73
stride1edqezwxx26a0ks5ygwtjj6evq8cfv3allt99vc,20329.69
stride1d3vte3hz54ezxrewps78pde5fsrylpvc8lh49c,19827.52
stride1u5gaduhhs0ht3aqj4u74wfpxrqn0nwuqkwrhm3,19559.82
stride16lk4ksyjtxznvje4k6cyv4reqsytpjwk30gan8,19556.24
stride1q83w4tvl2v7n5tc6zkavd956ylx657u43glqdj,19465.83
stride1yruk8gl38s3594qe43dc0w8um5clktw8k6fj70,19379.0
stride1r8r07spmnj8lf2t85l3uz4gjqwf08vseu9hzhv,19349.55
stride1qvcmp4dmcg74rpwqyut9rqzjkpqmshzks4vfxw,19243.73
stride1d896wkmfme6arng2vecfa5fqkh98lhx8qr7mkh,18941.11
stride1hzfw840uk9hxm0ues6d33w96hcsdg334v8m6ez,18816.82
stride1h3qywd493h3ncrdy5yldfh9yfzq8hepzq3muq3,18745.88
stride1qlhg8dtgkwvzzmdztwy9mv4aegj97lu9dfmr9t,18676.09
stride19m07j0wugzqx7t5tmy5c56wjpnw0n5hzs8h0jf,18616.31
stride1jhkppwt529thezr4ruk82s9649a8705etzc0sc,18081.17
stride1at2m0jtc7gfhr3c5u82v3uj0nf9fvtmatjjwku,17898.68
stride1rrhk4pgknnsnwett85hyghcmhs03rvtfxlxs6y,17464.44
stride1d5jcz0a6wtqr62hlk9m28qg5wukqsjep7nl77k,17437.28
stride1gj6hr96s9egy2skemye996806sezk55n5f2gea,16957.15
stride1s79z3d8c7n3kymnswf6vqv245lmxxetjs3qn42,16751.41
stride1ellzh3cxwaxlxnl2ja58sn4cmlwm6384yaz0vz,16285.94
stride1pn0h3gznukxm32c7n0e9aefdmrmz9cz39ymmaz,15967.97
stride1xp0qs6pkay2jssu58p8eap0epdhwx5mq58rewq,15846.78
stride10k8ha7m6jtu6j9ydvc6vdx4q2kutc7sgghjlrl,15627.88
stride1rsk4md4hgs4whh5w96vwexl9e47h07aga5u8xx,15606.62
stride14te4jj8kmc8jmdrmtv8y5ny7qc5kz68nttmtf5,15597.54
stride1skd9sekz6dgpmm57w2007g4r73s5auf0dyk9q0,15521.52
stride1wxftsh6af8hs97ep6wmm8cvfvk2hvwhm4n9y4l,15518.04
stride1hld46x8vztskfms8xf2ylndsvy48huhq8gzgzy,15510.98
stride17f9hz9g49wzu38xgn9mw0ktap8kvlyjsn3sgar,15444.31
stride1xe5t9mvhed7wqy5xjpczdfnqxtzh7yv64gaaqu,15126.26
stride1p2c4xedsn4hczmxn48v47j8r9lqvs05c7wqnrn,15077.66
stride15yfteczvqvhcs574dwgxl4pfjuh884zql2m7s5,15006.21
stride19e7stjenqdyvp9ju7up5d8yrc689raf9rl8ard,14897.44
stride1n4qxk09qzn08zk0mu3n65t0fmcl564jnfprd68,14831.94
stride1jl7zr8m7yklzr7wuguu9qv9dvwckazg3q8lakp,14340.59
stride1czxk68p0pkyxlrgvn09neh7k4an2hvpn4qr8rw,14172.84
stride1hu5jz0d0y9q0yw8aa4z5kurq3p6yytlzravtaw,14082.62
stride1rqyf8wj4x2kwq3rp9zaen2ejcpl4prvv4vnpaj,13910.12
stride1yy9hzg3prhrwdln6f75a3e565hljrpnu9xeea8,13879.26
stride104a4pj64l6grr65ppp7el72kjtyjuuh9tzk75y,13733.59
stride1mc8x6etdnnxa95upmw4scccdynzquyajn8ydfj,13665.99
stride1fme3585wjrwgk32r0mssrzgc5xtnjp68vr2ggu,13500.67
stride10u7uxw442w73fth5ql2rtsr5zasj7ejgptrtcm,13403.89
stride1uggj0h68ed5xy8scaq2vp5vwm4lucguehgjudv,13381.39
stride1qsjhtgcnm88asrkj86dsy3hev9mhtrn5q8jf9m,13314.34
stride164a9t2pjjxgu47tx5w45j6czm3075v0yt3cp8q,13255.25
stride1pzn9xvkk2re283que7s6kveqq7jrzx08u75lah,13082.9
stride14rm6elyhsx5u9xxvenfwx8anef0hsqwl058jj3,13074.48
stride185xd3yklke3fyentpeyyetu7w8hz9vcr8adq3l,12789.68
stride1cdvyavpyfzdl4py8qat38gtqakcm9f5cqj2pdy,12736.26
stride1wuexjwdswgfwpvelehp2ex9ersf07j7m99sxmw,12467.6
stride1xkwgwkn3n35knxqezc3753tw9z0p6agspxhzp4,12281.29
stride1hx00hmqxfkfl2eugr96s2f2ffukagrywm0t0e7,12058.43
stride1d8pfduxryrwkv3hh9jmc38q5edkwnk64t9zkkh,11969.9
stride1493m62wqanv78w9c3emew84mjg5rawjsw2juve,11927.71
stride1rmx6yxsa5un93xwnwzaxerg54p4fcwe60a70qn,11927.33
stride1vmkyv60rztxhyahrw234l6juty72th8sfu9vk2,11823.02
stride16nmlatyy4d3gaxwuucrdnfcme0s0k6k4j70w2k,11811.26
stride1q0nt8x8qp5gnkas4lwn92lh9q8azf7wwyffcxc,11638.24
stride1wksp80683jeqas45z2kn58daax6kg97rc7keuf,11542.59
stride1kwgl24xlzjruehvx2nfrar7nz4fk95z7003x4f,11523.95
stride1eqky2r7v6z7z8j92hj9huh5gwu8rrjqax7dhmq,11491.2
stride19ddwzmym7868flhk7099ej2esr6cszt2p5z75c,11458.05
stride1ygsgrrqqsgz2497stcehgh4m7p9xlzf8aglv6r,11437.3
stride1yv4shmch4kwtaqmnnrg5ep65r6e05wgq63epst,11122.25
stride1k0lf96eev5zuqwdjtalzsu6ugqjjj7yn0t9wmq,11012.75
stride1g87sgs58mlezsk2ug55nyc0y5wsrusgvg4n3yp,10880.29
stride1njcx7ngw9ntugpgkj7xn0xddh06dsle2cf2vzl,10848.92
stride16n9l38vsxt6eakfc8nhdvs09e55mycuk8hfcn2,10693.81
stride18wssve96e2n4yk4c3a9l2sgvxtvaudczzdm0zp,10476.79
stride18yfq30fxl2kzfm45n9l3n9tpah9vg7humwu96t,10297.88
stride1nrc069kemdy6t224t4hkrcm0vwffjv9fcdeetr,10226.91
stride1w3w7rctl05cqgfgxwr92zz0sw0g370zn6dszj0,10117.8
stride1pfwuuq6vf588j5xtg9eyk6rwhfdjwascvjxzf2,10103.19
stride1k7eh9ngcmwz5rq9cz0c9nwwwaagpfzfm8nddwq,10053.13
stride1jt5s70m6rp5tjv36p2tsmwmxhvlcy6g2tpdnl3,9984.71
stride142evucttgpzqz5qy8m0hcl6w9j8nyvhnfhvqq7,9941.5
stride13pfu5exr8v4asdfqsdgdmqeyjh5v4xcs9j2h53,9916.33
stride145ww2qxv2qey2tt2ha9yhrf0tuvh5dp6xed4ru,9762.48
stride1q6xpx2l6ecyf35lg6czefygfqr68lw9mcqxvdu,9689.8
stride1g894kn75338kf7pptwt8h9ecahe7qptn3383l6,9642.66
stride1unlfjjtyq3nry5mhlhfgxvn8h5an02v0scuszx,9595.62
stride1ctk6vj362s37rhclvjlvhe0lc3qte24f7j7k3d,9505.06
stride1cujpg47ky4ec2xudrw2rh2jsjtuw48a3y4nnz2,9504.52
stride1a9fjv74zxynm2gqylsx78a6cykl594s5ajcw7p,9484.92
stride1dpltqq0vx52vkarvy07rjer92thkufgtqw9jpa,9401.77
stride1mfudcqr8yv0gs6rr0yvanzhjnrta74qvur8x5d,9357.48
stride1st00tclga6grj6s7yse4pzvuthh6g3xzdwtdll,9274.12
stride1ydav5f82ztcjdpxuc94v5ff6z9pgcp6fdxv5cq,9261.46
stride14uakfprgzgrlpzvaljyl4cnmg8qxfu2tpud3er,9148.4
stride1hk5krf9j7z3rz4pzz5ukz9qcggxrdqczgd36mn,9136.46
stride1juhf45hq45y50de00vmugj66mrkfrhcx9cjuwl,9098.71
stride14gldqadcsnxpyy2yqkxg9kkqt3kv0zflmt2y8j,9026.53
stride1esuqxxfphlxfvkhsvk22s7zq7uvevv5mw5z4gj,9023.11
stride1ad28zfdt3a92h8cj4ztfpp3ecaqhtsxl5u6fxa,8982.08
stride1am99pcvynqqhyrwqfvfmnvxjk96rn46le9j65c,8967.08
stride1t5mvdwtuxvjphesw3wcsunva6xg67uld6m3nmh,8909.89
stride1k22e5us5th0xzvgg6t5fe4z3wp6q3g40key0a2,8892.57
stride15y2jy3uatqlavdmjkfr779dydgjqk43ax7pjjn,8867.72
stride16epyxwzpjntg4zz94n03npxdzz8au8xqs439tj,8835.56
stride1d0ddsd38r38qsx9dk78jm9puz2zzc6edm8fq7h,8817.72
stride1v3lqg7yypys4la7hmqjuz6p4uuhyhz5jzfwll3,8800.79
stride1cmdrg8ly5kxwwrdl86d3hfyp0d8hcn9f8edfys,8793.63
stride16krk3nq3umkrnf25uusdn3dl4enwh23rg9ggnx,8769.27
stride1qv53nxmppvuqhf3dqfrhqhrkv4q9yv0jx5lhl9,8766.02
stride1jmy79lu8247rg4c7d67hv9wds7r0e9egyf7rj9,8749.49
stride138rx6qvg5g0tnwykreamy9vszmlls5ykemn8fc,8738.24
stride1k2u7xpmkvczcgdsnhedy6f8aq430ewguq38jzm,8737.09
stride186zlv24r7wjwchp2eq04emk0r9qzctx6raww49,8723.75
stride1yy5c7ymzdgd97sjsuum8qrapyk427l95n7gwgk,8677.7
stride1eqemvtjtfx43snexxya8lav4h3fpxzsrpq07p9,8641.21
stride1359d945gaaaj4hapcustm8kdw6g8zpn0vcyqnk,8623.35
stride13c4a9y2j36mqujf2jkcgrw63ekly5r0r5hlm28,8622.14
stride16dd64vyk8e923v6p6pr5k0g8s5hnsy2awa0eyl,8608.92
stride1zd5h6c09f9dylpvncxdm3ltre4str628ad5mcf,8589.64
stride1wmllfewhvcpeka5w3h5885ga2qahwzlnec7ufg,8540.68
stride1tqgucd38fzneuw79ng7l9lf6cu2uz8j9zun7ra,8478.64
stride1fjzc695xqr48y4l4gq674cxxq5d2hqez4mgpfz,8466.42
stride1z7lfun8p8gc0njj888j47ex47l24qrs0fzuj6k,8465.22
stride1szms8659d0gd78q4x5vl6vckhc05xhrtkqt7kw,8413.48
stride1nlyd8n5j7hfyna7cpva0y52kxr00l02mvxt3nr,8371.2
stride1rqlne3duhe24efl3xmluzyh6l5k49t77mngkjw,8344.71
stride1sjlklux980xzf3wrx4kp4uzrzjem76thtjghcy,8343.76
stride1m49zm7ekgs28ehy5d6fcx49qfzyhplwrahp7u3,8298.65
stride1dxanvw32g9jw86rvxwpdc4r67ke86fnt9lzg90,8280.32
stride1cpc4j57pnyqjtxmaa27y26tjn8ruxhcjgylm5z,8196.36
stride12q3359j6shmfmfnf4g6dke48qxlgk0zhzyzdn4,8190.24
stride1hnac78fyn5nfpcax7ee4kjphapuwynajku38lp,8112.13
stride103rqha0kps4kl9wr0lzqcjahfp3p6d5umazckl,7877.95
stride1sqylq95gss5gr2mvf0ssezwqr88wqc4gc4x9vw,7858.96
stride10sgvrk276ztnvzq8hsaeym7lh6zqt54qpp9srh,7803.13
stride1llyd68pkfxzacqwchj9245g7fj083ve4lds0ka,7802.29
stride18ypcg06xvmjvwam5jxucaazanyn00g5j3ca586,7540.0
stride125kzhpkaw7ndnqesm0yqdlwm5jn97j0ep7yax5,7499.52
stride1e8rd7wd88eaufgjk6yqj5385z55lufdvpku3uu,7387.53
stride1nyqgjhjt0kxj5s898v0yddm2ys30xl5v4stj5k,7375.02
stride1kea6jh2w4230c4tez4a3zns6c754uwsgn6s02c,7353.39
stride1vvas8tjllhqvdr6uy0k63m8geqc7q2ruqjyqmf,7350.18
stride1nfqjegt27a558se93tr3gn5g8u8nf8n5pa4r6f,7343.8
stride14rdh6z2plaevnllx7cwjmld04e578sg4r6788s,7323.44
stride1s78udyjvnklwm8z67wmvh37ynu3q4sxua6cah3,7198.65
stride1k0g98aagd76qtwv4k242554qwpved3x9nhak78,7095.44
stride1ad0x4f8ngn2ceq3qe2gkdy4dsjznq69p7cpngk,7077.23
stride1h8fpf2lwrcynf4vzyx2f9hjtemaluhzctq5f9p,6807.63
stride1m49ru40c6qhcjj4cshng94h0ky9kpya96swa4x,6792.89
stride1574xa6yhuvzhzz2330j3dx9ags5vp8vnlfyena,6785.91
stride1qysve2gtkjkvgn7rnpc377zdx85q5skcmeruvv,6774.92
stride1le44m5k33mf5akamjak3ncndr532l66xtcj8zq,6736.75
stride1jz6wf7xquefuraxqgwgcjyyznf6xqhxx6m9cxq,6732.19
stride1303wh7ztd4grr8p9fcrq0f973j977veqf2t8x5,6712.41
stride1etycdrxlvdthe0zfl2yg5hywhz2m5zn8n3mp4n,6687.11
stride1urs0xcqmfetujqv5htejcku83klqkj5cjuxvuq,6659.19
stride15kfkqdrjw5deqxm9tf0ncgd88znqmexkeahak7,6652.81
stride1lgqjxh36u7jmj80u2s9qz27td9wh0j2xwa52dw,6593.56
stride15x4xhkc3r9wax8zg0v5xxcvfvmuyvcz4yfcl4q,6587.26
stride1htkc34j89jkehjl3ad8we9x3mftgpjzttnk79s,6540.94
stride108awn3u54tvj030fpdhl3z5xukju4wgtwmgxp8,6536.38
stride1ylggwuen0mmh3lsz5yyxp7pc2udykuw8ern5vd,6506.11
stride12erseagxdm7suzt6sae469ttmm2rqq4uhmrc4j,6468.51
stride1wrdhvg9xx7f3whl95hk3q3379l6yyy0kt2p0ry,6461.76
stride19t7k5wxtc9pvmxku34ltj030czt906e5gp0l54,6460.34
stride1rk2s4jlnpqfanca7ap3vr4rvgx2rq3qf8k4wcn,6347.96
stride1lezdxy9ntzlyx3vzaatxrvft3fe4ydg9g2uqzw,6338.66
stride1csssnz4clftjwlg6mq73tatxpwl3mlhw4a9yxx,6320.53
stride18lpu69jrfshzf69vv2up39cavf6lvj4c98mt7j,6298.69
stride1wc2sa9utqaec50sezfz4njdwuw98de6x66khny,6295.0
stride1hnwgmn6hgr6qmnx9av3aggdrwwe7r7vccw2ev2,6293.31
stride1mtfcr9d6n2lvt4qatzdrrtw726lrlvc8p2uevr,6227.18
stride1ys3uh7v2sk4kn0czs3q5mhlt4cqyzzdhsvmwqg,6217.43
stride1ddcxskz8vzxe6wch3vyv8puw3zq62ramsashc2,6198.06
stride1yjcddkk7xfz2hg7srs2q23u2hne02xwwrj472k,6157.39
stride1e5v5sxzc86uw824u6j47jcyv8r3v8wsxzpznt0,6101.77
stride1spfaf67lc09n7qcwv4eny0ynf37u8qrtvpntmt,6099.47
stride10hlrcjhvsgnlulydasm5tckflu6kusuwtgga5h,6076.15
stride1tj7hxdkt02ueu7qu3gr9djnslduv4pqz6t73n9,6055.04
stride1d4zvvvfhrl2pg87aaqxgyrhu372cxthqya77lv,6030.38
stride1z75hq00728pagjzmezhml3y49hwpys5krvta9c,5932.92
stride1ss9vyg9r5cenhz0md0vqh3gv5clrge3v3dgrxf,5893.67
stride1d5575c8980dlm0p3zveaghzc45sav3n4wlvfvj,5877.67
stride1uh7hqvanm6xqtdem87knf2jynmm0edpvan3u9t,5874.82
stride17fskx42xz5wze8mqssu89up6asf3nmrv80cpjp,5872.81
stride1l5rdtqpe7ej0cn9s0s8e6sdh7nzdaxdchddj5x,5803.08
stride167nnu4jhc4z24akrjnam3jv209qx2tynxg5adm,5792.78
stride19kmnkqk73u5rsjlyfzz2tx5wa4v5zpc20jzkha,5792.41
stride1ck9pumz5x2640n7e3ppavzk2kcqg730uzzt7zz,5781.95
stride1rdwx8h2vxe6gk82q6yj8dl4r5rqawezxyykune,5722.46
stride17llx7q9e8ezze28k34dyrkrlefv07jjve5qn02,5616.32
stride1gku6qzj0vstrz305dfpxaetmdhjr7yc5vqzd5j,5555.3
stride1nf3rfj8djdpmp5p776tnpj7vj0z6vrvv3hjulm,5489.79
stride1wy8h3j522h24hha5xffc4ce2dg35rlhxe90ng7,5468.82
stride17uu2y6cnkkerck4e2szapy9mr7226dlep2mu6d,5427.33
stride1tn0xzu0msj6nhs5n43uet87ljzsrxgy5p2f6mt,5417.01
stride1xjp8lccflcpkeuj87qufru0vw2pd2n3dh4vda5,5415.42
stride18f0d38nte3ss8ugldmadr5py7vqhg0fyc2ddap,5415.41
stride1tahayqn35c90jxmswv6ktf9ra66fn9duvvr5fa,5400.18
stride1jurgtpheq6sw59pm2mx8sgm8xtq020cyuqslpn,5367.64
stride128h6rn4v64g80p436y0fn4m53svhhvenxp8kkp,5316.14
stride1tvnqhfu20mty2gwhksjgc74hz6q35r3zhtteqv,5311.52
stride1ky0ajds5f2l59t8lgjrsfh09xpumcufhmmuv68,5305.52
stride1ztaj960x4vh44e5r4cpc0uku8d0due5d025tf2,5286.78
stride1f8astwg3ecm7n6kugus83e7499x5x7r9plhgyd,5285.91
stride1madcn3fkhr7fran0se6l8cw8hup7lqpxy57z9n,5246.63
stride1v3h4mc6pessfrag2vy5rq8zhatsg9ep3exn25f,5239.12
